,ID,NAME,THROWS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,AWARDS,SALARY
217,evelada01,Dana Eveland,Left,6-1,235lb,2016,32,TBR,AL,0,1,0.0,9.0,33,0,8,0,0,0,23.0,32,23,23,3,19,3,21,3,0,0,119,45.0,5.89,2.217,12.5,1.2,7.4,8.2,1.11,,"$895,000"
218,eversbr01,Bryan Eversgerd,Left,6-1,190lb,1997,28,TEX,AL,0,2,0.0,20.25,3,0,1,0,0,0,1.1,5,3,3,0,3,0,2,0,0,0,12,29.0,6.86,6.0,33.8,0.0,20.3,13.5,0.67,,"$150,000"
219,eversbr01,Bryan Eversgerd,Left,6-1,190lb,1998,29,STL,NL,0,0,,9.0,8,0,2,0,0,0,6.0,9,7,6,1,2,0,4,1,0,0,31,50.0,5.47,1.8330000000000002,13.5,1.5,3.0,6.0,2.0,,"$185,000"
220,eyresc01,Scott Eyre,Left,6-1,160lb,1997,25,CHW,AL,4,4,0.5,5.04,11,11,0,0,0,0,60.2,62,36,34,11,31,1,36,1,0,2,267,88.0,5.86,1.5330000000000001,9.2,1.6,4.6,5.3,1.16,,"$150,000"
221,eyresc01,Scott Eyre,Left,6-1,160lb,1998,26,CHW,AL,3,8,0.273,5.38,33,17,10,0,0,0,107.0,114,78,64,24,64,0,73,2,0,7,491,85.0,6.54,1.6640000000000001,9.6,2.0,5.4,6.1,1.14,,"$185,000"
222,eyresc01,Scott Eyre,Left,6-1,160lb,1999,27,CHW,AL,1,1,0.5,7.56,21,0,8,0,0,0,25.0,38,22,21,6,15,2,17,1,0,1,129,66.0,6.81,2.12,13.7,2.2,5.4,6.1,1.13,,"$240,000"
223,eyresc01,Scott Eyre,Left,6-1,160lb,2000,28,CHW,AL,1,1,0.5,6.63,13,1,3,0,0,0,19.0,29,15,14,3,12,0,16,1,0,0,93,77.0,5.56,2.158,13.7,1.4,5.7,7.6,1.33,,"$250,000"
224,eyresc01,Scott Eyre,Left,6-1,160lb,2002,30,TOT,MLB,2,4,0.33299999999999996,4.46,70,3,6,0,0,0,74.2,80,41,37,4,36,8,58,0,0,5,333,102.0,3.55,1.554,9.6,0.5,4.3,7.0,1.61,,"$280,000"
225,eyresc01,Scott Eyre,Left,6-1,160lb,2002,30,TOR,AL,2,4,0.33299999999999996,4.97,49,3,3,0,0,0,63.1,69,37,35,4,29,7,51,0,0,4,283,93.0,3.55,1.547,9.8,0.6,4.1,7.2,1.76,,"$280,000"
226,eyresc01,Scott Eyre,Left,6-1,160lb,2002,30,SFG,NL,0,0,,1.59,21,0,3,0,0,0,11.1,11,4,2,0,7,1,7,0,0,1,50,252.0,3.58,1.588,8.7,0.0,5.6,5.6,1.0,,"$280,000"
